Year,Customer ID,Surname,Credit Score,Geography,Gender,Age,Tenure,Balance,Number of Products,Has Credit Card,Is Active Member,Estimated Salary,Actual Churn,Churn Probability,Churn Probability Percent,Predicted Churn,Risk Level,Recommended Retention Action
2025,15788776,Landor,588,Germany,Male,49,6,132623.76,3,1,0,36292.94,1,0.9354857489250205,93.55,1,High Risk,"Review product suitability, fees, service quality, and product complexity"
2025,15813168,Maslova,756,Germany,Female,39,3,100717.85,3,1,1,73406.04,1,0.9347791860863186,93.48,1,High Risk,"Review product suitability, fees, service quality, and product complexity"
2025,15805260,Wood,705,Germany,Female,56,2,143249.67,1,1,0,88428.41,1,0.9345383937424784,93.45,1,High Risk,Priority re-engagement contact and needs-based second-product review
2025,15684801,Abbott,689,France,Male,47,1,93871.95,3,1,0,156878.42,1,0.9343656523292402,93.44,1,High Risk,"Review product suitability, fees, service quality, and product complexity"
2025,15708867,Niu,684,Spain,Female,38,3,134168.5,3,1,0,3966.5,1,0.9341501661821442,93.42,1,High Risk,"Review product suitability, fees, service quality, and product complexity"
2025,15681007,Yen,850,France,Female,35,2,128548.49,4,1,0,75478.95,1,0.933691467097613,93.37,1,High Risk,"Review product suitability, fees, service quality, and product complexity"
2025,15767474,Lorenzo,481,France,Female,57,9,0.0,3,1,1,169719.35,1,0.933512861251881,93.35,1,High Risk,"Review product suitability, fees, service quality, and product complexity"
2025,15755178,Ramos,660,France,Male,50,1,0.0,3,1,1,191849.15,1,0.9333779297188634,93.34,1,High Risk,"Review product suitability, fees, service quality, and product complexity"
2025,15654733,Hsieh,794,Germany,Male,57,3,117056.46,1,1,0,93336.93,1,0.9332720408668647,93.33,1,High Risk,Priority re-engagement contact and needs-based second-product review
2025,15612478,Somadina,525,France,Male,51,10,0.0,3,1,0,171045.35,1,0.9331043774320927,93.31,1,High Risk,"Review product suitability, fees, service quality, and product complexity"
2025,15603135,Boni,634,Germany,Female,59,3,95727.05,1,0,0,97939.4,1,0.9329804525186998,93.3,1,High Risk,Priority re-engagement contact and needs-based second-product review
2025,15595592,Lai,708,France,Female,59,2,0.0,1,1,0,179673.11,1,0.9326237426817109,93.26,1,High Risk,Priority re-engagement contact and needs-based second-product review
2025,15727619,Lock,753,Germany,Female,46,9,113909.69,3,1,0,92320.37,1,0.9324866608857356,93.25,1,High Risk,"Review product suitability, fees, service quality, and product complexity"
2025,15734610,Onio,543,France,Male,42,4,89838.71,3,1,0,85983.54,1,0.9322088374773451,93.22,1,High Risk,"Review product suitability, fees, service quality, and product complexity"
2025,15686242,Otutodilichukwu,771,France,Female,57,4,0.0,1,0,0,85876.67,1,0.932105623741746,93.21,1,High Risk,Priority re-engagement contact and needs-based second-product review
2025,15811762,Pickering,583,Germany,Female,54,6,115988.86,1,1,0,57553.98,1,0.9319209541765865,93.19,1,High Risk,Priority re-engagement contact and needs-based second-product review
2025,15753337,Yeates,555,France,Male,51,5,0.0,3,1,0,189122.89,1,0.931828853559679,93.18,1,High Risk,"Review product suitability, fees, service quality, and product complexity"
2025,15663164,Yudin,663,Germany,Male,49,7,116150.65,3,1,1,84358.71,1,0.9315919005369006,93.16,1,High Risk,"Review product suitability, fees, service quality, and product complexity"
2025,15785367,McGuffog,651,France,Female,56,4,0.0,1,0,0,84383.22,1,0.9307546201375132,93.08,1,High Risk,Priority re-engagement contact and needs-based second-product review
2025,15793307,Calabresi,724,Spain,Female,41,4,142880.28,3,0,0,185541.2,1,0.9303934814247345,93.04,1,High Risk,"Review product suitability, fees, service quality, and product complexity"
2025,15757535,Heap,647,Spain,Female,44,5,0.0,3,1,1,174205.22,1,0.9298107271270878,92.98,1,High Risk,"Review product suitability, fees, service quality, and product complexity"
2025,15636977,Trevisan,507,Germany,Male,36,9,118214.32,3,1,0,119110.03,1,0.9296597811693501,92.97,1,High Risk,"Review product suitability, fees, service quality, and product complexity"
2025,15666711,Ukaegbulam,586,France,Female,46,0,0.0,3,0,1,131553.82,1,0.929509454615648,92.95,1,High Risk,"Review product suitability, fees, service quality, and product complexity"
2025,15668283,Gardiner,642,France,Male,48,9,118317.27,4,0,0,78702.98,1,0.9294393788356143,92.94,1,High Risk,"Review product suitability, fees, service quality, and product complexity"
2025,15720929,Kazantseva,604,France,Female,47,8,62094.71,3,0,0,9308.1,1,0.9293613080215879,92.94,1,High Risk,"Review product suitability, fees, service quality, and product complexity"
2025,15638882,Cardell,710,Germany,Female,62,9,148214.36,1,1,0,48571.14,1,0.9290098612772674,92.9,1,High Risk,Priority re-engagement contact and needs-based second-product review
2025,15717770,Marcelo,850,Spain,Female,55,7,0.0,1,0,0,171762.87,1,0.9288625665882795,92.89,1,High Risk,Priority re-engagement contact and needs-based second-product review
2025,15791321,Nwora,682,Spain,Female,58,4,0.0,1,1,0,176036.01,0,0.9287992009833128,92.88,1,High Risk,Priority re-engagement contact and needs-based second-product review
2025,15701687,Campbell,664,Spain,Male,44,7,77526.66,3,0,0,57338.56,1,0.9286929012079522,92.87,1,High Risk,"Review product suitability, fees, service quality, and product complexity"
2025,15655123,Dumetolisa,505,Spain,Female,45,9,131355.3,3,1,0,195395.33,1,0.9282995919141589,92.83,1,High Risk,"Review product suitability, fees, service quality, and product complexity"
2025,15640852,McGregor,617,Germany,Female,39,5,83348.89,3,1,0,7953.62,1,0.9282618074041448,92.83,1,High Risk,"Review product suitability, fees, service quality, and product complexity"
2025,15761294,Manna,667,Germany,Female,56,8,137464.04,1,1,0,130846.79,1,0.9282093654087875,92.82,1,High Risk,Priority re-engagement contact and needs-based second-product review
2025,15781272,Coles,669,France,Male,50,4,149713.61,3,1,1,124872.42,1,0.9277459780286237,92.77,1,High Risk,"Review product suitability, fees, service quality, and product complexity"
2025,15807120,Oluchukwu,841,Germany,Female,52,3,112383.03,1,1,0,85516.37,1,0.9276072644975835,92.76,1,High Risk,Priority re-engagement contact and needs-based second-product review
2025,15769246,Lo Duca,813,Germany,Male,59,2,135078.41,1,1,0,187636.06,1,0.9275460490748271,92.75,1,High Risk,Priority re-engagement contact and needs-based second-product review
2025,15708534,Afamefuna,524,Spain,Female,64,5,0.0,1,1,0,136079.64,1,0.9274598978455835,92.75,1,High Risk,Priority re-engagement contact and needs-based second-product review
2025,15796910,Tsui,625,Spain,Female,57,7,0.0,1,0,0,84106.17,1,0.9272924929676326,92.73,1,High Risk,Priority re-engagement contact and needs-based second-product review
2025,15664270,Balsillie,692,Germany,Male,45,6,142084.04,4,1,0,188305.85,1,0.9271768163633066,92.72,1,High Risk,"Review product suitability, fees, service quality, and product complexity"
2025,15683416,Russo,572,Germany,Male,51,8,97750.07,3,1,1,193014.26,1,0.9271425301265439,92.71,1,High Risk,"Review product suitability, fees, service quality, and product complexity"
2025,15591107,Flemming,723,Germany,Female,68,3,110357.0,1,0,0,141977.54,1,0.9266154616619714,92.66,1,High Risk,Priority re-engagement contact and needs-based second-product review
2025,15774358,Robertson,443,Germany,Male,59,4,110939.3,1,1,0,72846.58,1,0.9264710918804807,92.65,1,High Risk,Priority re-engagement contact and needs-based second-product review
2025,15605059,Mackie,576,Germany,Male,63,3,148843.56,1,1,0,69414.13,1,0.9261649579157448,92.62,1,High Risk,Priority re-engagement contact and needs-based second-product review
2025,15606641,Beggs,762,Germany,Male,56,10,100260.88,3,1,1,77142.42,1,0.924898393425909,92.49,1,High Risk,"Review product suitability, fees, service quality, and product complexity"
2025,15635964,Eve,566,Germany,Male,65,4,120100.41,1,1,0,107563.16,1,0.9248718464645181,92.49,1,High Risk,Priority re-engagement contact and needs-based second-product review
2025,15639357,Allan,415,France,Male,46,9,134950.19,3,0,0,178587.36,1,0.9247498526694687,92.47,1,High Risk,"Review product suitability, fees, service quality, and product complexity"
2025,15813659,Folliero,594,France,Female,56,7,0.0,1,1,0,26215.85,1,0.9244018725140963,92.44,1,High Risk,Priority re-engagement contact and needs-based second-product review
2025,15724858,Begum,688,France,Female,54,9,0.0,1,1,0,191212.63,1,0.9238017708668994,92.38,1,High Risk,Priority re-engagement contact and needs-based second-product review
2025,15645847,P'eng,569,Germany,Male,35,2,109196.66,3,1,0,109393.19,1,0.9235408289115263,92.35,1,High Risk,"Review product suitability, fees, service quality, and product complexity"
2025,15767264,Lawson,465,Germany,Male,53,1,117438.17,1,0,0,74898.8,1,0.9227589931556025,92.28,1,High Risk,Priority re-engagement contact and needs-based second-product review
2025,15609623,McConnell,637,France,Female,63,5,0.0,1,1,0,28092.77,1,0.9226283178336797,92.26,1,High Risk,Priority re-engagement contact and needs-based second-product review
2025,15813113,Chang,795,Spain,Female,56,5,0.0,1,1,0,35418.69,1,0.9225340672179061,92.25,1,High Risk,Priority re-engagement contact and needs-based second-product review
2025,15749519,Lin,822,France,Male,38,6,128289.7,3,1,0,9149.96,1,0.9222122641443743,92.22,1,High Risk,"Review product suitability, fees, service quality, and product complexity"
2025,15716609,L?,484,Germany,Male,54,3,134388.11,1,0,0,49954.79,1,0.9216756647791892,92.17,1,High Risk,Priority re-engagement contact and needs-based second-product review
2025,15811690,Bayley,793,Germany,Male,54,2,128966.13,1,0,0,18633.4,1,0.9216616802951504,92.17,1,High Risk,Priority re-engagement contact and needs-based second-product review
2025,15635364,Gray,618,France,Female,49,9,44301.43,3,1,1,89729.3,1,0.9214147984094511,92.14,1,High Risk,"Review product suitability, fees, service quality, and product complexity"
2025,15671534,Hovell,646,Germany,Female,57,6,90212.0,1,1,0,13911.27,1,0.921297307963443,92.13,1,High Risk,Priority re-engagement contact and needs-based second-product review
2025,15753174,Thompson,571,Germany,Male,37,9,139592.98,3,1,0,104152.65,1,0.9209839702395023,92.1,1,High Risk,"Review product suitability, fees, service quality, and product complexity"
2025,15585362,Simmons,749,France,Female,60,6,0.0,1,1,0,17978.68,1,0.9206475758809904,92.06,1,High Risk,Priority re-engagement contact and needs-based second-product review
2025,15592736,Lucchese,551,Germany,Male,54,5,102994.04,1,1,0,176680.16,1,0.9200893241341197,92.01,1,High Risk,Priority re-engagement contact and needs-based second-product review
2025,15695339,Lucchesi,517,Germany,Male,53,0,109172.88,1,1,0,54676.1,1,0.9199732600192737,92.0,1,High Risk,Priority re-engagement contact and needs-based second-product review
2025,15645200,Chiang,581,Germany,Female,54,2,152508.99,1,1,0,187597.98,1,0.9199290545671658,91.99,1,High Risk,Priority re-engagement contact and needs-based second-product review
2025,15657809,Lo,585,France,Male,55,10,106415.57,3,1,1,122960.98,1,0.9199248412500153,91.99,1,High Risk,"Review product suitability, fees, service quality, and product complexity"
2025,15606613,Samson,655,France,Female,59,7,0.0,1,1,0,88958.49,1,0.9192897123336387,91.93,1,High Risk,Priority re-engagement contact and needs-based second-product review
2025,15711446,Sinclair,569,Spain,Female,51,3,0.0,3,1,0,75084.96,1,0.9189863655885219,91.9,1,High Risk,"Review product suitability, fees, service quality, and product complexity"
2025,15764604,Sutherland,586,France,Female,35,7,164769.02,3,1,0,119814.25,1,0.9188713549220034,91.89,1,High Risk,"Review product suitability, fees, service quality, and product complexity"
2025,15677310,Christie,761,Germany,Male,62,5,98854.34,1,0,0,86920.97,1,0.9187800292316843,91.88,1,High Risk,Priority re-engagement contact and needs-based second-product review
2025,15647008,Adams,624,Germany,Male,54,3,116726.22,1,1,0,110498.1,1,0.9186175231149242,91.86,1,High Risk,Priority re-engagement contact and needs-based second-product review
2025,15639946,Sazonova,597,Germany,Female,39,8,162532.14,3,1,0,36051.46,1,0.918443523375329,91.84,1,High Risk,"Review product suitability, fees, service quality, and product complexity"
2025,15812210,Yashina,497,Germany,Female,32,8,111537.23,4,1,1,9497.99,1,0.9183855948096739,91.84,1,High Risk,"Review product suitability, fees, service quality, and product complexity"
2025,15583392,Woronoff,747,Germany,Male,37,9,135776.36,3,1,0,85470.45,1,0.9181162805768006,91.81,1,High Risk,"Review product suitability, fees, service quality, and product complexity"
2025,15759067,Bromby,537,Germany,Female,37,7,158411.95,4,1,1,117690.58,1,0.917830959737967,91.78,1,High Risk,"Review product suitability, fees, service quality, and product complexity"
2025,15605279,Francis,792,France,Male,50,9,0.0,4,1,1,194700.81,1,0.9177242094806959,91.77,1,High Risk,"Review product suitability, fees, service quality, and product complexity"
2025,15721460,Lorenzo,678,France,Male,60,8,185648.56,1,0,0,192156.54,1,0.9176247533646097,91.76,1,High Risk,Priority re-engagement contact and needs-based second-product review
2025,15689786,Massie,850,Germany,Male,56,1,169743.83,1,0,0,155850.4,1,0.9175831648921904,91.76,1,High Risk,Priority re-engagement contact and needs-based second-product review
2025,15679884,Hs?eh,544,France,Male,48,10,78314.63,3,1,1,103713.93,1,0.9175612944580913,91.76,1,High Risk,"Review product suitability, fees, service quality, and product complexity"
2025,15625080,Parkin,745,Spain,Female,54,8,0.0,1,1,0,173912.29,1,0.9175394757326728,91.75,1,High Risk,Priority re-engagement contact and needs-based second-product review
2025,15739972,Hughes,650,Germany,Female,45,9,152367.21,3,1,0,150835.21,1,0.917192467645257,91.72,1,High Risk,"Review product suitability, fees, service quality, and product complexity"
2025,15764431,Chinwenma,671,Spain,Female,34,5,130929.02,4,1,1,28238.25,1,0.9171666237650887,91.72,1,High Risk,"Review product suitability, fees, service quality, and product complexity"
2025,15590201,Fiorentini,500,Spain,Female,50,5,0.0,4,1,1,83866.35,1,0.9169541539788524,91.7,1,High Risk,"Review product suitability, fees, service quality, and product complexity"
2025,15661275,Wynn,532,Germany,Male,52,3,110791.97,1,1,0,148704.77,1,0.9167519718813812,91.68,1,High Risk,Priority re-engagement contact and needs-based second-product review
2025,15684868,Cameron,668,Germany,Male,56,9,110993.79,1,1,0,134396.64,1,0.9162151875839666,91.62,1,High Risk,Priority re-engagement contact and needs-based second-product review
2025,15766575,Larionova,612,Germany,Female,62,8,140745.33,1,1,0,193437.89,1,0.9160132882903413,91.6,1,High Risk,Priority re-engagement contact and needs-based second-product review
2025,15815271,Ritchie,755,Germany,Male,43,6,165048.5,3,1,0,16929.41,1,0.9153303824954717,91.53,1,High Risk,"Review product suitability, fees, service quality, and product complexity"
