Customer ID,Surname,Geography,Gender,Age,Tenure,Credit Score,Balance,Number of Products,Has Credit Card,Is Active Member,Estimated Salary,Actual Churn,Churn Probability Percent,Risk Level,Predicted Churn,Recommended Retention Action
15791321,Nwora,Spain,Female,58,4,682,0.0,1,1,0,176036.01,0,92.88,High Risk,1,Priority re-engagement contact and needs-based second-product review
15701687,Campbell,Spain,Male,44,7,664,77526.66,3,0,0,57338.56,1,92.87,High Risk,1,"Review product suitability, fees, service quality, and product complexity"
15655123,Dumetolisa,Spain,Female,45,9,505,131355.3,3,1,0,195395.33,1,92.83,High Risk,1,"Review product suitability, fees, service quality, and product complexity"
15640852,McGregor,Germany,Female,39,5,617,83348.89,3,1,0,7953.62,1,92.83,High Risk,1,"Review product suitability, fees, service quality, and product complexity"
15761294,Manna,Germany,Female,56,8,667,137464.04,1,1,0,130846.79,1,92.82,High Risk,1,Priority re-engagement contact and needs-based second-product review
15781272,Coles,France,Male,50,4,669,149713.61,3,1,1,124872.42,1,92.77,High Risk,1,"Review product suitability, fees, service quality, and product complexity"
15807120,Oluchukwu,Germany,Female,52,3,841,112383.03,1,1,0,85516.37,1,92.76,High Risk,1,Priority re-engagement contact and needs-based second-product review
15769246,Lo Duca,Germany,Male,59,2,813,135078.41,1,1,0,187636.06,1,92.75,High Risk,1,Priority re-engagement contact and needs-based second-product review
15708534,Afamefuna,Spain,Female,64,5,524,0.0,1,1,0,136079.64,1,92.75,High Risk,1,Priority re-engagement contact and needs-based second-product review
15796910,Tsui,Spain,Female,57,7,625,0.0,1,0,0,84106.17,1,92.73,High Risk,1,Priority re-engagement contact and needs-based second-product review
15664270,Balsillie,Germany,Male,45,6,692,142084.04,4,1,0,188305.85,1,92.72,High Risk,1,"Review product suitability, fees, service quality, and product complexity"
15683416,Russo,Germany,Male,51,8,572,97750.07,3,1,1,193014.26,1,92.71,High Risk,1,"Review product suitability, fees, service quality, and product complexity"
15591107,Flemming,Germany,Female,68,3,723,110357.0,1,0,0,141977.54,1,92.66,High Risk,1,Priority re-engagement contact and needs-based second-product review
15774358,Robertson,Germany,Male,59,4,443,110939.3,1,1,0,72846.58,1,92.65,High Risk,1,Priority re-engagement contact and needs-based second-product review
15605059,Mackie,Germany,Male,63,3,576,148843.56,1,1,0,69414.13,1,92.62,High Risk,1,Priority re-engagement contact and needs-based second-product review
15606641,Beggs,Germany,Male,56,10,762,100260.88,3,1,1,77142.42,1,92.49,High Risk,1,"Review product suitability, fees, service quality, and product complexity"
15635964,Eve,Germany,Male,65,4,566,120100.41,1,1,0,107563.16,1,92.49,High Risk,1,Priority re-engagement contact and needs-based second-product review
15639357,Allan,France,Male,46,9,415,134950.19,3,0,0,178587.36,1,92.47,High Risk,1,"Review product suitability, fees, service quality, and product complexity"
15813659,Folliero,France,Female,56,7,594,0.0,1,1,0,26215.85,1,92.44,High Risk,1,Priority re-engagement contact and needs-based second-product review
15724858,Begum,France,Female,54,9,688,0.0,1,1,0,191212.63,1,92.38,High Risk,1,Priority re-engagement contact and needs-based second-product review
15645847,P'eng,Germany,Male,35,2,569,109196.66,3,1,0,109393.19,1,92.35,High Risk,1,"Review product suitability, fees, service quality, and product complexity"
15767264,Lawson,Germany,Male,53,1,465,117438.17,1,0,0,74898.8,1,92.28,High Risk,1,Priority re-engagement contact and needs-based second-product review
15609623,McConnell,France,Female,63,5,637,0.0,1,1,0,28092.77,1,92.26,High Risk,1,Priority re-engagement contact and needs-based second-product review
15813113,Chang,Spain,Female,56,5,795,0.0,1,1,0,35418.69,1,92.25,High Risk,1,Priority re-engagement contact and needs-based second-product review
15749519,Lin,France,Male,38,6,822,128289.7,3,1,0,9149.96,1,92.22,High Risk,1,"Review product suitability, fees, service quality, and product complexity"
15716609,L?,Germany,Male,54,3,484,134388.11,1,0,0,49954.79,1,92.17,High Risk,1,Priority re-engagement contact and needs-based second-product review
15811690,Bayley,Germany,Male,54,2,793,128966.13,1,0,0,18633.4,1,92.17,High Risk,1,Priority re-engagement contact and needs-based second-product review
15635364,Gray,France,Female,49,9,618,44301.43,3,1,1,89729.3,1,92.14,High Risk,1,"Review product suitability, fees, service quality, and product complexity"
15671534,Hovell,Germany,Female,57,6,646,90212.0,1,1,0,13911.27,1,92.13,High Risk,1,Priority re-engagement contact and needs-based second-product review
15753174,Thompson,Germany,Male,37,9,571,139592.98,3,1,0,104152.65,1,92.1,High Risk,1,"Review product suitability, fees, service quality, and product complexity"
15585362,Simmons,France,Female,60,6,749,0.0,1,1,0,17978.68,1,92.06,High Risk,1,Priority re-engagement contact and needs-based second-product review
15592736,Lucchese,Germany,Male,54,5,551,102994.04,1,1,0,176680.16,1,92.01,High Risk,1,Priority re-engagement contact and needs-based second-product review
15695339,Lucchesi,Germany,Male,53,0,517,109172.88,1,1,0,54676.1,1,92.0,High Risk,1,Priority re-engagement contact and needs-based second-product review
15645200,Chiang,Germany,Female,54,2,581,152508.99,1,1,0,187597.98,1,91.99,High Risk,1,Priority re-engagement contact and needs-based second-product review
15657809,Lo,France,Male,55,10,585,106415.57,3,1,1,122960.98,1,91.99,High Risk,1,"Review product suitability, fees, service quality, and product complexity"
15606613,Samson,France,Female,59,7,655,0.0,1,1,0,88958.49,1,91.93,High Risk,1,Priority re-engagement contact and needs-based second-product review
15711446,Sinclair,Spain,Female,51,3,569,0.0,3,1,0,75084.96,1,91.9,High Risk,1,"Review product suitability, fees, service quality, and product complexity"
15764604,Sutherland,France,Female,35,7,586,164769.02,3,1,0,119814.25,1,91.89,High Risk,1,"Review product suitability, fees, service quality, and product complexity"
15677310,Christie,Germany,Male,62,5,761,98854.34,1,0,0,86920.97,1,91.88,High Risk,1,Priority re-engagement contact and needs-based second-product review
15647008,Adams,Germany,Male,54,3,624,116726.22,1,1,0,110498.1,1,91.86,High Risk,1,Priority re-engagement contact and needs-based second-product review
15639946,Sazonova,Germany,Female,39,8,597,162532.14,3,1,0,36051.46,1,91.84,High Risk,1,"Review product suitability, fees, service quality, and product complexity"
15812210,Yashina,Germany,Female,32,8,497,111537.23,4,1,1,9497.99,1,91.84,High Risk,1,"Review product suitability, fees, service quality, and product complexity"
15583392,Woronoff,Germany,Male,37,9,747,135776.36,3,1,0,85470.45,1,91.81,High Risk,1,"Review product suitability, fees, service quality, and product complexity"
15759067,Bromby,Germany,Female,37,7,537,158411.95,4,1,1,117690.58,1,91.78,High Risk,1,"Review product suitability, fees, service quality, and product complexity"
15605279,Francis,France,Male,50,9,792,0.0,4,1,1,194700.81,1,91.77,High Risk,1,"Review product suitability, fees, service quality, and product complexity"
15721460,Lorenzo,France,Male,60,8,678,185648.56,1,0,0,192156.54,1,91.76,High Risk,1,Priority re-engagement contact and needs-based second-product review
15689786,Massie,Germany,Male,56,1,850,169743.83,1,0,0,155850.4,1,91.76,High Risk,1,Priority re-engagement contact and needs-based second-product review
15679884,Hs?eh,France,Male,48,10,544,78314.63,3,1,1,103713.93,1,91.76,High Risk,1,"Review product suitability, fees, service quality, and product complexity"
15625080,Parkin,Spain,Female,54,8,745,0.0,1,1,0,173912.29,1,91.75,High Risk,1,Priority re-engagement contact and needs-based second-product review
15739972,Hughes,Germany,Female,45,9,650,152367.21,3,1,0,150835.21,1,91.72,High Risk,1,"Review product suitability, fees, service quality, and product complexity"
15764431,Chinwenma,Spain,Female,34,5,671,130929.02,4,1,1,28238.25,1,91.72,High Risk,1,"Review product suitability, fees, service quality, and product complexity"
15590201,Fiorentini,Spain,Female,50,5,500,0.0,4,1,1,83866.35,1,91.7,High Risk,1,"Review product suitability, fees, service quality, and product complexity"
15661275,Wynn,Germany,Male,52,3,532,110791.97,1,1,0,148704.77,1,91.68,High Risk,1,Priority re-engagement contact and needs-based second-product review
15684868,Cameron,Germany,Male,56,9,668,110993.79,1,1,0,134396.64,1,91.62,High Risk,1,Priority re-engagement contact and needs-based second-product review
15766575,Larionova,Germany,Female,62,8,612,140745.33,1,1,0,193437.89,1,91.6,High Risk,1,Priority re-engagement contact and needs-based second-product review
15815271,Ritchie,Germany,Male,43,6,755,165048.5,3,1,0,16929.41,1,91.53,High Risk,1,"Review product suitability, fees, service quality, and product complexity"
15605826,Korovina,Germany,Male,46,10,652,121063.8,3,1,0,151481.86,1,91.4,High Risk,1,"Review product suitability, fees, service quality, and product complexity"
15572182,Onwuamaeze,Germany,Female,33,3,505,106506.77,3,1,0,45445.78,1,91.38,High Risk,1,"Review product suitability, fees, service quality, and product complexity"
15691504,Yusupova,Germany,Female,52,8,619,124099.13,1,0,0,23904.52,0,91.37,High Risk,1,Priority re-engagement contact and needs-based second-product review
15600399,Trentino,France,Male,60,4,598,0.0,1,1,0,197727.14,1,91.35,High Risk,1,Priority re-engagement contact and needs-based second-product review
15648967,Ch'en,Germany,Female,64,1,698,169362.43,1,1,0,84760.32,1,91.35,High Risk,1,Priority re-engagement contact and needs-based second-product review
15812241,Udinese,Germany,Male,59,7,438,127197.14,1,1,0,51565.98,1,91.34,High Risk,1,Priority re-engagement contact and needs-based second-product review
15568006,Ukaegbunam,France,Female,45,2,634,0.0,4,1,0,101039.53,1,91.27,High Risk,1,"Review product suitability, fees, service quality, and product complexity"
15807563,Ch'iu,France,Female,52,5,841,0.0,1,0,0,183239.71,1,91.21,High Risk,1,Priority re-engagement contact and needs-based second-product review
15815490,Cocci,Germany,Male,40,2,670,164948.98,3,0,0,177028.0,1,91.2,High Risk,1,"Review product suitability, fees, service quality, and product complexity"
15792064,Pai,Germany,Male,53,5,545,114421.55,1,1,0,180598.28,1,91.17,High Risk,1,Priority re-engagement contact and needs-based second-product review
15571059,Martin,France,Female,54,3,734,0.0,1,1,0,130805.54,1,91.16,High Risk,1,Priority re-engagement contact and needs-based second-product review
15669411,Muse,Germany,Female,52,6,750,107467.56,1,1,0,126233.18,1,91.15,High Risk,1,Priority re-engagement contact and needs-based second-product review
15605000,John,France,Male,38,9,550,140278.99,3,1,1,171457.06,1,91.14,High Risk,1,"Review product suitability, fees, service quality, and product complexity"
15658409,Mao,France,Male,41,5,686,128876.71,3,1,1,106939.34,1,91.11,High Risk,1,"Review product suitability, fees, service quality, and product complexity"
15809320,McElhone,Spain,Female,52,0,845,0.0,1,1,0,31726.76,1,91.09,High Risk,1,Priority re-engagement contact and needs-based second-product review
15734008,Bartlett,Germany,Male,59,5,727,152581.06,1,1,0,71830.1,1,91.08,High Risk,1,Priority re-engagement contact and needs-based second-product review
15623107,Chukwumaobim,Spain,Male,45,3,686,74274.87,3,1,0,64907.48,1,91.02,High Risk,1,"Review product suitability, fees, service quality, and product complexity"
15796230,Morley,Germany,Female,36,2,642,124495.98,3,1,1,57904.22,1,90.99,High Risk,1,"Review product suitability, fees, service quality, and product complexity"
15658577,Massie,France,Female,37,10,629,99546.25,3,0,1,25136.95,1,90.98,High Risk,1,"Review product suitability, fees, service quality, and product complexity"
15593425,Bracewell,Spain,Female,54,1,662,187997.15,1,0,0,111442.71,1,90.96,High Risk,1,Priority re-engagement contact and needs-based second-product review
15743411,Chiawuotu,Spain,Male,61,1,609,0.0,1,1,0,22447.85,1,90.85,High Risk,1,Priority re-engagement contact and needs-based second-product review
15596761,Hawdon,Germany,Male,60,9,515,113715.36,1,1,0,18424.24,1,90.83,High Risk,1,Priority re-engagement contact and needs-based second-product review
15776780,He,France,Male,59,1,608,0.0,1,1,0,70649.64,1,90.81,High Risk,1,Priority re-engagement contact and needs-based second-product review
15751561,Meng,Germany,Male,61,7,498,102453.26,1,1,0,187247.56,1,90.78,High Risk,1,Priority re-engagement contact and needs-based second-product review
15746708,Ritchie,Germany,Male,55,7,589,119961.48,1,1,0,65156.83,1,90.76,High Risk,1,Priority re-engagement contact and needs-based second-product review
15806027,Niu,France,Female,52,9,556,0.0,1,1,0,175149.2,1,90.75,High Risk,1,Priority re-engagement contact and needs-based second-product review
15691785,Findlay,France,Male,61,1,850,0.0,1,1,0,53067.83,1,90.73,High Risk,1,Priority re-engagement contact and needs-based second-product review
15580148,Welch,Germany,Male,40,5,750,168286.81,3,1,0,20451.99,1,90.72,High Risk,1,"Review product suitability, fees, service quality, and product complexity"
15732266,Field,Germany,Male,53,5,553,127997.83,1,1,0,165378.66,1,90.71,High Risk,1,Priority re-engagement contact and needs-based second-product review
15642391,Lettiere,Germany,Male,51,4,621,109978.83,1,0,0,177740.58,1,90.7,High Risk,1,Priority re-engagement contact and needs-based second-product review
15578603,Alexeieva,Germany,Female,54,1,584,77354.37,1,0,0,138192.98,1,90.69,High Risk,1,Priority re-engagement contact and needs-based second-product review
15594391,Samaniego,France,Female,68,2,770,183555.24,1,0,0,159557.28,1,90.67,High Risk,1,Priority re-engagement contact and needs-based second-product review
15786463,Hsing,Germany,Female,59,8,645,121669.93,2,0,0,91.75,1,90.65,High Risk,1,Relationship-manager outreach and digital engagement support
15793455,Tien,Spain,Female,55,6,627,0.0,1,0,0,91943.94,1,90.54,High Risk,1,Priority re-engagement contact and needs-based second-product review
15684173,Chang,Spain,Female,44,7,687,0.0,3,1,0,155853.52,1,90.49,High Risk,1,"Review product suitability, fees, service quality, and product complexity"
15657468,Simmons,Germany,Female,53,5,711,123805.03,1,1,0,102428.51,0,90.48,High Risk,1,Priority re-engagement contact and needs-based second-product review
15603942,Hawthorn,Germany,Male,50,3,547,81290.02,3,0,1,177747.03,1,90.45,High Risk,1,"Review product suitability, fees, service quality, and product complexity"
15724223,Bronner,France,Female,55,5,545,0.0,1,0,0,10034.77,1,90.43,High Risk,1,Priority re-engagement contact and needs-based second-product review
